RecordID,SpeciesID,Order,Family,Genus,Species,Binomial,CommonName,CountryName,AreaName1,AreaName2,LocationDescription,Realm,Island,LandType,CPrecord,IntroducedDate,IntroducedDateGrouped,MappingDate,ReferenceDate,StatusCat,IntroMethod,IntroPurpose,TaxonomicNotes,Notes,RangeMap,Reference,CompilerInitial
25370,5649,Passeriformes,Cracticidae,Gymnorhina,tibicen,Gymnorhina tibicen,Australian Magpie,NEW ZEALAND,Otago,,Otago,Australasian,1,Oceanic.Island,0,1865,1865.0,1867.0,,Unknown,Released,Unknown.Not applicable,,"1865: 3 released
1866: 20 released
1867: 32 released",Mapped,"{Higgins, 2006 #412}",EJ
25371,5649,Passeriformes,Cracticidae,Gymnorhina,tibicen,Gymnorhina tibicen,Australian Magpie,NEW ZEALAND,Otago,,Otago,Australasian,1,Oceanic.Island,0,1865,1865.0,1868.0,,Unknown,Released,Unknown.Not applicable,,"1865: 3 released
1866: 20 released
1867: 32 released
1868: 20 released",Mapped,"{Higgins, 2006 #412}",EJ
25372,5649,Passeriformes,Cracticidae,Gymnorhina,tibicen,Gymnorhina tibicen,Australian Magpie,NEW ZEALAND,Otago,,Otago,Australasian,1,Oceanic.Island,0,1865,1865.0,1869.0,,Unknown,Released,Unknown.Not applicable,,"1865: 3 released
1866: 20 released
1867: 32 released
1868: 20 released
1869: 6 released",Mapped,"{Higgins, 2006 #412}",EJ
25386,5649,Passeriformes,Cracticidae,Gymnorhina,tibicen,Gymnorhina tibicen,Australian Magpie,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,1861,1861.0,,,Established,Released,BiologicalControl,,"1922: common in N.Island from Wellington to N of Whangarei.
1926: Now common on S.Island in N.Canterbury",Not Mapped,"{Lever, 2005 #385}",ED
25387,5649,Passeriformes,Cracticidae,Gymnorhina,tibicen,Gymnorhina tibicen,Australian Magpie,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,1861,1861.0,,,Established,Released,BiologicalControl,,"1922: common in N.Island from Wellington to N of Whangarei.
1926: Now common on S.Island in N.Canterbury
1945: 3 separate popns - Bay of Islands to S Auckland; southern N Island; E S.Island from Kaikoura to nr Dunedin.",Not Mapped,"{Lever, 2005 #385}",ED
25388,5649,Passeriformes,Cracticidae,Gymnorhina,tibicen,Gymnorhina tibicen,Australian Magpie,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,1861,1861.0,,,Established,Released,BiologicalControl,,"1922: common in N.Island from Wellington to N of Whangarei.
1926: Now common on S.Island in N.Canterbury
1945: 3 separate popns - Bay of Islands to S Auckland; southern N Island; E S.Island from Kaikoura to nr Dunedin.
1997: Throughout N.Island inc. some offshore islands, and increasing on S.Island",Not Mapped,"{Lever, 2005 #385}",ED
25648,5291,Passeriformes,Petroicidae,Petroica,traversi,Petroica traversi,Black Robin,NEW ZEALAND,,,South East I.,Australasian,1,Oceanic.Island,0,1981,1981.0,1983.0,,Breeding,Released,Unknown.Not applicable,,"1981: eggs and nestlings translocated from Mangere I. for cross-fostering by Chatham I. subspecies chathamensis
1983: 2 adults translocated 
1983: 2 adults translocated
1983-84: single birds translocated",Mapped,"{Higgins, 2002 #410}",FD
25653,3850,Passeriformes,Acanthisittidae,Xenicus,longipes,Xenicus longipes,Bush Wren,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,<1965,1964.0,1967.0,,Unsuccessful,Released,Unknown.Not applicable,,"<1965: six birds introduced to Kaimohu I. from Big South Cape I., off Stewart I.
1967: recorded",Mapped,"{Higgins, 2001 #409}",FD
25654,3850,Passeriformes,Acanthisittidae,Xenicus,longipes,Xenicus longipes,Bush Wren,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,<1965,1964.0,1972.0,,Unsuccessful,Released,Unknown.Not applicable,,"<1965: six birds introduced to Kaimohu I. from Big South Cape I., off Stewart I.
1967: recorded
1972: recorded",Mapped,"{Higgins, 2001 #409}",FD
25655,3850,Passeriformes,Acanthisittidae,Xenicus,longipes,Xenicus longipes,Bush Wren,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,<1965,1964.0,1977.0,,Unsuccessful,Released,Unknown.Not applicable,,"<1965: six birds introduced to Kaimohu I. from Big South Cape I., off Stewart I.
1967: recorded
1972: recorded
1977: died out",Mapped,"{Higgins, 2001 #409}",FD
25667,5428,Passeriformes,Acanthizidae,Mohoua,ochrocephala,Mohoua ochrocephala,Yellowhead,NEW ZEALAND,,,"Nukuwaiata I., Marlborough Sounds",Australasian,1,Oceanic.Island,1,1999,1999.0,2001.0,,Unknown,Released,Unknown.Not applicable,,"1999: 4 birds released from Mt. Stokes, Marlborough Sounds
2001: 27 birds released from Dart R., Otago",Mapped,"{Higgins, 2002 #410}",FD
25668,1427,Psittaciformes,Psittacidae,Cyanoramphus,unicolor,Cyanoramphus unicolor,Antipodes Parakeet,NEW ZEALAND,,Kapiti Island,,Australasian,1,Oceanic.Island,0,1907,1907.0,1924.0,,DiedOut,Unknown,Unknown.Not applicable,,"12 introduced.
>1923: died out (probably predation from rats)",Mapped,"{Higgins, 1999 #408}",EJ
25669,1427,Psittaciformes,Psittacidae,Cyanoramphus,unicolor,Cyanoramphus unicolor,Antipodes Parakeet,NEW ZEALAND,,,Stephens Island,Australasian,1,Oceanic.Island,0,1986,1986.0,1989.0,,Extirpated,Released,Unknown.Not applicable,,"15 captive-bred birds released.
Breeding successful; 4 young fledged.
1989: remnant popn of 2 birds removed",Mapped,"{Higgins, 1999 #408}",EJ
25687,5427,Passeriformes,Acanthizidae,Mohoua,albicilla,Mohoua albicilla,Whitehead,NEW ZEALAND,,,Tiritiri Matangi I.,Australasian,1,Oceanic.Island,0,1989,1989.0,1990.0,,Unknown,Unknown,Unknown.Not applicable,,"1989: 40 birds introduced from Little Barrier I. 
1990: 40 birds introduced",Mapped,"{Higgins, 2002 #410}",FD
25823,3008,Charadriiformes,Charadriidae,Pluvialis,squatarola,Pluvialis squatarola,Grey Plover,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,1,1875,1875.0,1877.0,,Unsuccessful,Released,Unknown.Not applicable,,"1875: several imported to Canterbury
1877: 4 introduced to Wellington",Mapped,"{Marchant, 1993 #406}",EJ
25824,3008,Charadriiformes,Charadriidae,Pluvialis,squatarola,Pluvialis squatarola,Grey Plover,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,1875,1875.0,1922.0,,Unsuccessful,Released,Unknown.Not applicable,,"1875: several imported to Canterbury
1877: 4 introduced to Wellington
(Ref. 1922): 4 released at Clifton, nr. Dunedin",Mapped,"{Marchant, 1993 #406}",EJ
25896,305,Galliformes,Odontophoridae,Callipepla,californica,Callipepla californica,California Quail,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,1,1862,1862.0,1865.0,,Unknown,Released,Unknown.Not applicable,Lophortyx californicus,"'First introduced at Papakura in 1862 or Nelson in 1865'.
Many further introductions until at least 1945 in most districts.",Mapped,"{Marchant, 1993 #406}",EJ
25897,305,Galliformes,Odontophoridae,Callipepla,californica,Callipepla californica,California Quail,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,1862,1862.0,1993.0,,Unknown,Released,Unknown.Not applicable,Lophortyx californicus,"'First introduced at Papakura in 1862 or Nelson in 1865'.
Many further introductions until at least 1945 in most districts.",Mapped,"{Marchant, 1993 #406}",EJ
25898,305,Galliformes,Odontophoridae,Callipepla,californica,Callipepla californica,California Quail,NEW ZEALAND,Chatham Islands,,Chatham Island,Australasian,1,Oceanic.Island,0,<1900,1899.0,1993.0,,Established,Unknown,Unknown.Not applicable,Lophortyx californicus,1993: Still occurring in small numbers,Mapped,"{Marchant, 1993 #406}",EJ
25926,235,Galliformes,Phasianidae,Gallus,gallus,Gallus gallus,Red Junglefowl,NEW ZEALAND,North Island NZ,,Hawke's Bay to Lake Taupo,Australasian,1,Oceanic.Island,0,1840s,1845.0,1855.0,,DiedOut,Escaped,Unknown.Not applicable,,"1840s & 1850s: progeny of birds escaped from Maori, recorded in many inland areas",Mapped,"{Marchant, 1993 #406}",EJ
25927,235,Galliformes,Phasianidae,Gallus,gallus,Gallus gallus,Red Junglefowl,NEW ZEALAND,North Island NZ,,Hawke's Bay to Lake Taupo,Australasian,1,Oceanic.Island,0,1840s,1845.0,1887.0,,DiedOut,Escaped,Unknown.Not applicable,,"1840s & 1850s: progeny of birds escaped from Maori, recorded in many inland areas
1882-92: records from districts from Hawke's Bay to Lake Taupo
'No known extant popn in NZ'.",Mapped,"{Marchant, 1993 #406}",EJ
25943,235,Galliformes,Phasianidae,Gallus,gallus,Gallus gallus,Red Junglefowl,NEW ZEALAND,,,West Bay; Ship Cove; Port Nicholson; Bay of Islands,Australasian,1,Oceanic.Island,0,1773,1773.0,1777.0,,DiedOut,Released,Unknown.Not applicable,,"1773: Liberated at West Bay
1777: found in Ship Cove",Mapped,"{Marchant, 1993 #406}",EJ
25944,235,Galliformes,Phasianidae,Gallus,gallus,Gallus gallus,Red Junglefowl,NEW ZEALAND,,,West Bay; Ship Cove; Port Nicholson; Bay of Islands,Australasian,1,Oceanic.Island,0,1773,1773.0,1778.0,,DiedOut,Released,Unknown.Not applicable,,"1773: Liberated at West Bay
1777: found in Ship Cove
1778: Mouth of Port Nicholson - Maori given fowls to domesticate",Mapped,"{Marchant, 1993 #406}",EJ
25945,235,Galliformes,Phasianidae,Gallus,gallus,Gallus gallus,Red Junglefowl,NEW ZEALAND,,,West Bay; Ship Cove; Port Nicholson; Bay of Islands,Australasian,1,Oceanic.Island,1,1773,1773.0,1814.0,,DiedOut,Released,Unknown.Not applicable,,"1773: Liberated at West Bay
1777: found in Ship Cove
1778: Mouth of Port Nicholson - Maori given fowls to domesticate
1814: introduced to Bay of Islands from Sydney
Subsequently dispersed throughout NZ by Maori.
'No known extant popn in NZ'.",Mapped,"{Marchant, 1993 #406}",EJ
25962,260,Galliformes,Phasianidae,Phasianus,colchicus,Phasianus colchicus,Common Pheasant,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,1842,1842.0,1851.0,,Established,Released,Unknown.Not applicable,,"1842: 4 black-necked pheasants introduced to Wellington from England
1851: ring-necked pheasants introduced from China",Not Mapped,"{Marchant, 1993 #406}",EJ
25963,260,Galliformes,Phasianidae,Phasianus,colchicus,Phasianus colchicus,Common Pheasant,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,1842,1842.0,1923.0,,Established,Released,Unknown.Not applicable,,"1842: 4 black-necked pheasants introduced to Wellington from England
1851: ring-necked pheasants introduced from China
1923: Mongolian pheasants introduced from England
NZ popn c.250,000 at densities of 2.3-13.8 birds/square km",Not Mapped,"{Marchant, 1993 #406}",EJ
25964,260,Galliformes,Phasianidae,Phasianus,colchicus,Phasianus colchicus,Common Pheasant,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,1842,1842.0,1993.0,,Established,Released,Unknown.Not applicable,,"1842: 4 black-necked pheasants introduced to Wellington from England
1851: ring-necked pheasants introduced from China
1923: Mongolian pheasants introduced from England
NZ popn c.250,000 at densities of 2.3-13.8 birds/square km. 
1993: see map in ref.",Not Mapped,"{Marchant, 1993 #406}",EJ
26144,8367,Passeriformes,Estrildidae,Padda,oryzivora,Padda oryzivora,Java Sparrow,NEW ZEALAND,Auckland,,,Australasian,1,Oceanic.Island,0,1867,1867.0,1869.0,,Unsuccessful,Released,Unknown.Not applicable,,"1867: 6 birds introd. 
1869: died out",Mapped,"{Duncan, 1997 #359}",FD
26399,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,1862,1862.0,1918.0,,Established,Released,Unknown.Not applicable,,"1862-68: c.800 birds released in NZ
1918: recorded as common on South Island on Hunter Mountain and at Invercargil.",Mapped,"{Lever, 2005 #385}",ED
26400,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,1862,1862.0,,,Established,Released,Unknown.Not applicable,,"1862-68: c.800 birds released in NZ
1918: recorded as common on South Island on Hunter Mountain and at Invercargil.
1921: suggested dispersal route ofAuckland via Gulf of Thames, Coromandel Peninsula, down to the Bay of Plenty round East Cape to Hawke's Bay. But another route could have been from Tahmes Valley direct to E coast. Rare or absent N of Whangarei.",Not Mapped,"{Lever, 2005 #385}",ED
26401,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,1862,1862.0,,,Established,Released,Unknown.Not applicable,,"1862-68: c.800 birds released in NZ
1918: recorded as common on South Island on Hunter Mountain and at Invercargil.
1921: suggested dispersal route ofAuckland via Gulf of Thames, Coromandel Peninsula, down to the Bay of Plenty round East Cape to Hawke's Bay. But another route could have been from Tahmes Valley direct to E coast. Rare or absent N of Whangarei.
1955: distributed throughout both islands.",Not Mapped,"{Lever, 2005 #385}",ED
26402,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,1862,1862.0,,,Established,Released,Unknown.Not applicable,,"1862-68: c.800 birds released in NZ
1918: recorded as common on South Island on Hunter Mountain and at Invercargil.
1921: suggested dispersal route ofAuckland via Gulf of Thames, Coromandel Peninsula, down to the Bay of Plenty round East Cape to Hawke's Bay. But another route could have been from Tahmes Valley direct to E coast. Rare or absent N of Whangarei.
1955: distributed throughout both islands.
1979: one of NZ's most common birds",Not Mapped,"{Lever, 2005 #385}",ED
26403,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,Chatham Islands,,,Australasian,1,Oceanic.Island,0,1900,1900.0,2000.0,,Established,Unknown,Unknown.Not applicable,,"1900: dispersed from the introd popn on mainland NZ
2000: widely established",Mapped,"{Lever, 2005 #385}",ED
26404,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,South Island NZ,Stewart Island,,Australasian,1,Oceanic.Island,0,1879,1879.0,1920.0,,Established,Unknown,Unknown.Not applicable,,"1879: dispersed from the introd popn on mainland NZ
1920: commonly seen",Mapped,"{Lever, 2005 #385}",ED
26405,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,South Island NZ,Snares Islands,,Australasian,1,Oceanic.Island,0,1907,1907.0,2000.0,,Established,Unknown,Unknown.Not applicable,,"1907: dispersed from the introd popn on mainland NZ
2000: widely established",Mapped,"{Lever, 2005 #385}",ED
26406,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,,Campbell Islands,,Australasian,1,Oceanic.Island,0,1900,1900.0,2000.0,,Established,Unknown,Unknown.Not applicable,,"1900: dispersed from the introd popn on mainland NZ
2000: widely established",Mapped,"{Lever, 2005 #385}",ED
26407,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,South Island NZ,Auckland Islands,,Australasian,1,Oceanic.Island,0,1900,1900.0,1907.0,,Established,Released,Unknown.Not applicable,,"1900: dispersed from the introd popn on mainland NZ
1907: established",Mapped,"{Lever, 2005 #385}",ED
26408,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,South Island NZ,Auckland Islands,,Australasian,1,Oceanic.Island,0,1900,1900.0,2000.0,,Established,Released,Unknown.Not applicable,,"1900: dispersed from the introd popn on mainland NZ
1907: established
2000: widely established",Mapped,"{Lever, 2005 #385}",ED
26409,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,North Island NZ,,,Australasian,1,Oceanic.Island,0,1865,1865.0,1867.0,,Established,Released,Unknown.Not applicable,,"1865: 8 birds released Auckland
1867: c.30 birds released Auckland",Mapped,"{Higgins, 2006 #411}",FD
26410,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,North Island NZ,,,Australasian,1,Oceanic.Island,0,1865,1865.0,1868.0,,Established,Released,Unknown.Not applicable,,"1865: 8 birds released Auckland
1867: c.30 birds released Auckland
1868: 132 released Auckland; est. Auckland",Mapped,"{Higgins, 2006 #411}",FD
26411,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,North Island NZ,,,Australasian,1,Oceanic.Island,0,1865,1865.0,1869.0,,Established,Released,Unknown.Not applicable,,"1865: 8 birds released Auckland
1867: c.30 birds released Auckland
1868: 132 released Auckland; est. Auckland
1869: 'large number' Auckland",Mapped,"{Higgins, 2006 #411}",FD
26412,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,North Island NZ,,,Australasian,1,Oceanic.Island,0,1865,1865.0,1921.0,,Established,Released,Unknown.Not applicable,,"1865: 8 birds released Auckland
1867: c.30 birds released Auckland
1868: 132 released Auckland; est. Auckland
1869: 'large number' Auckland
Early 1920s: common",Mapped,"{Higgins, 2006 #411}",FD
26413,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,North Island NZ,,,Australasian,1,Oceanic.Island,0,1865,1865.0,1939.0,,Established,Released,Unknown.Not applicable,,"1865: 8 birds released Auckland
1867: c.30 birds released Auckland
1868: 132 released Auckland; est. Auckland
1869: 'large number' Auckland
Early 1920s: common
Late 1920s-late 1940s: rapid popn. increase around Rotorua",Mapped,"{Higgins, 2006 #411}",FD
26414,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,North Island NZ,,,Australasian,1,Oceanic.Island,0,1865,1865.0,1949.0,,Established,Released,Unknown.Not applicable,,"1865: 8 birds released Auckland
1867: c.30 birds released Auckland
1868: 132 released Auckland; est. Auckland
1869: 'large number' Auckland
Early 1920s: common
Late 1920s-late 1940s: rapid popn. increase around Rotorua
Late 1940s: popn. in Kaingaroa Forest 'plentiful and increasing'",Mapped,"{Higgins, 2006 #411}",FD
26415,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,North Island NZ,,,Australasian,1,Oceanic.Island,0,1865,1865.0,2006.0,,Established,Released,Unknown.Not applicable,,"1865: 8 birds released Auckland
1867: c.30 birds released Auckland
1868: 132 released Auckland; est. Auckland
1869: 'large number' Auckland
Early 1920s: common
Late 1920s-late 1940s: rapid popn. increase around Rotorua
Late 1940s: popn. in Kaingaroa Forest 'plentiful and increasing'
2006: widespread from C. Reinga and NC., S. to Bluff and Papatowai in S. Southland",Mapped,"{Higgins, 2006 #411}",FD
26416,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,South Island NZ,,,Australasian,1,Oceanic.Island,1,1865,1865.0,1867.0,,Established,Released,Unknown.Not applicable,,"1865: 2 birds released Otago
1867: 46 birds released Canterbury; 6 released Otago",Mapped,"{Higgins, 2006 #411}",FD
26417,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,South Island NZ,,,Australasian,1,Oceanic.Island,0,1865,1865.0,1868.0,,Established,Released,Unknown.Not applicable,,"1865: 2 birds released Otago
1867: 46 birds released Canterbury; 6 released Otago
1868: 152 released Canterbury; 39 released Otago",Mapped,"{Higgins, 2006 #411}",FD
26418,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,South Island NZ,,,Australasian,1,Oceanic.Island,0,1865,1865.0,1869.0,,Established,Released,Unknown.Not applicable,,"1865: 2 birds released Otago
1867: 46 birds released Canterbury; 6 released Otago
1868: 152 released Canterbury; 39 released Otago
1869: 21 released Otago",Mapped,"{Higgins, 2006 #411}",FD
26419,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,South Island NZ,,,Australasian,1,Oceanic.Island,0,1865,1865.0,1871.0,,Established,Released,Unknown.Not applicable,,"1865: 2 birds released Otago
1867: 46 birds released Canterbury; 6 released Otago
1868: 152 released Canterbury; 39 released Otago
1869: 21 released Otago
1871: 62 released Canterbury; 70 released Otago",Mapped,"{Higgins, 2006 #411}",FD
26420,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,South Island NZ,,,Australasian,1,Oceanic.Island,0,1865,1865.0,1875.0,,Established,Released,Unknown.Not applicable,,"1865: 2 birds released Otago
1867: 46 birds released Canterbury; 6 released Otago
1868: 152 released Canterbury; 39 released Otago
1869: 21 released Otago
1871: 62 released Canterbury; 70 released Otago
1875: unknown number released Canterbury; est. Otago",Mapped,"{Higgins, 2006 #411}",FD
26421,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,South Island NZ,,,Australasian,1,Oceanic.Island,0,1865,1865.0,1884.0,,Established,Released,Unknown.Not applicable,,"1865: 2 birds released Otago
1867: 46 birds released Canterbury; 6 released Otago
1868: 152 released Canterbury; 39 released Otago
1869: 21 released Otago
1871: 62 released Canterbury; 70 released Otago
1875: unknown number released Canterbury; est. Otago
1884: first recorded Dusky Sound",Mapped,"{Higgins, 2006 #411}",FD
26422,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,South Island NZ,,,Australasian,1,Oceanic.Island,0,1865,1865.0,2006.0,,Established,Released,Unknown.Not applicable,,"1865: 2 birds released Otago
1867: 46 birds released Canterbury; 6 released Otago
1868: 152 released Canterbury; 39 released Otago
1869: 21 released Otago
1871: 62 released Canterbury; 70 released Otago
1875: unknown number released Canterbury; est. Otago
1884: first recorded Dusky Sound
2006: widespread from C. Reinga and NC., S. to Bluff and Papatowai in S. Southland",Mapped,"{Higgins, 2006 #411}",FD
26429,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,Kermadec Islands,,,Australasian,1,Oceanic.Island,0,<1908,1907.0,1929.0,,Established,Unknown,Unknown.Not applicable,,"1908: est. on Raoul I.
1929: vagrant record on Curtis I.",Mapped,"{Higgins, 2006 #411}",FD
26430,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,Kermadec Islands,,,Australasian,1,Oceanic.Island,0,<1908,1907.0,1967.0,,Established,Unknown,Unknown.Not applicable,,"1908: est. on Raoul I.
1929: vagrant record on Curtis I.
1967: abundant on Raoul I.",Mapped,"{Higgins, 2006 #411}",FD
26431,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,Kermadec Islands,,,Australasian,1,Oceanic.Island,0,<1908,1907.0,1988.0,,Established,Unknown,Unknown.Not applicable,,"1908: est. on Raoul I.
1929: vagrant record on Curtis I.
1967: abundant on Raoul I.
1988: 2 recorded on L'Esperance Rock",Mapped,"{Higgins, 2006 #411}",FD
26432,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,Kermadec Islands,,,Australasian,1,Oceanic.Island,0,<1908,1907.0,2006.0,,Established,Unknown,Unknown.Not applicable,,"1908: est. on Raoul I.
1929: vagrant record on Curtis I.
1967: abundant on Raoul I.
1988: 2 recorded on L'Esperance Rock
2006: common resident on Raoul and N. Meyer Is. Recorded on S. Meyer and Macauley Is.",Mapped,"{Higgins, 2006 #411}",FD
26433,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,Chatham Islands,,,Australasian,1,Oceanic.Island,0,c.1900,1900.0,2006.0,,Established,Unknown,Unknown.Not applicable,,"c.1900: first recorded 
2006: common resident. Recorded on Chatham I; Pitt I; South East I; Mangere I; Little Mangere I; Star Keys and Murumuru Is.",Mapped,"{Higgins, 2006 #411}",FD
26434,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,,Antipodes,,Australasian,1,Oceanic.Island,0,1978,1978.0,1979.0,,Unknown,Colonised.from.introd.popn,Unknown.Not applicable,,"Vagrant, probably colonised from introd. NZ. popn.
1978: recorded
1979: recorded",Mapped,"{Higgins, 2006 #411}",FD
26435,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,,Antipodes,,Australasian,1,Oceanic.Island,0,1978,1978.0,1989.0,,Unknown,Colonised.from.introd.popn,Unknown.Not applicable,,"Vagrant, probably colonised from introd. NZ. popn.
1978: recorded
1979: recorded
1989: recorded",Mapped,"{Higgins, 2006 #411}",FD
26436,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,,Antipodes,,Australasian,1,Oceanic.Island,0,1978,1978.0,1995.0,,Unknown,Colonised.from.introd.popn,Unknown.Not applicable,,"Vagrant, probably colonised from introd. NZ. popn.
1978: recorded
1979: recorded
1989: recorded
1995: recorded",Mapped,"{Higgins, 2006 #411}",FD
26437,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,,Antipodes,,Australasian,1,Oceanic.Island,0,1978,1978.0,2002.0,,Unknown,Colonised.from.introd.popn,Unknown.Not applicable,,"Vagrant, probably colonised from introd. NZ. popn.
1978: recorded
1979: recorded
1989: recorded
1995: recorded
2002: possibly unknown breeding resident in sm. numbers",Mapped,"{Higgins, 2006 #411}",FD
26438,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,,Snares Islands,,Australasian,1,Oceanic.Island,0,1890,1890.0,1907.0,,Established,Unknown,Unknown.Not applicable,,"1890: possibly present
1907: present",Mapped,"{Higgins, 2006 #411}",FD
26439,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,,Snares Islands,,Australasian,1,Oceanic.Island,0,1890,1890.0,2006.0,,Established,Unknown,Unknown.Not applicable,,"1890: possibly present
1907: present
2006: abundant breeding resident on North East I. and Broughton I. Recorded on Alert Stack",Mapped,"{Higgins, 2006 #411}",FD
26440,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,,Auckland Islands,,Australasian,1,Oceanic.Island,0,1900,1900.0,1980.0,,Established,Unknown,Unknown.Not applicable,,"1900: present
1980: single record on Dundas I.",Mapped,"{Higgins, 2006 #411}",FD
26441,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,,Auckland Islands,,Australasian,1,Oceanic.Island,0,1900,1900.0,1986.0,,Established,Unknown,Unknown.Not applicable,,"1900: present
1980: single record on Dundas I.
1986: abundant",Mapped,"{Higgins, 2006 #411}",FD
26442,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,,Campbell Islands,,Australasian,1,Oceanic.Island,0,1888,1888.0,1900.0,,Established,Unknown,Unknown.Not applicable,,"1888: 'may have been numerous'
1900: present",Mapped,"{Higgins, 2006 #411}",FD
26443,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,,Campbell Islands,,Australasian,1,Oceanic.Island,0,1888,1888.0,1962.0,,Established,Unknown,Unknown.Not applicable,,"1888: 'may have been numerous'
1900: present
1962: common breeding resident",Mapped,"{Higgins, 2006 #411}",FD
26547,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,,Stewart Island,,Australasian,1,Oceanic.Island,0,,,2006.0,2006.0,Unknown,Unknown,Unknown.Not applicable,,,Not Mapped,"{Higgins, 2006 #412}",FS
